,route.of.administration_intravenous,291,325,600,sex_male,4,species_monkey,848,adult,191,339,sex_male/female,tissue_blood,mode.of.administration_single,164,route.of.administration_oral,route.of.administration_intraperitoneal,species_mouse,18,sex_female,tissue_kidney,species_cattle,species_human,tissue_heart,mode.of.administration_continuous,409,tissue_fat,1272,species_pig,route.of.administration_pollution,mode.of.administration_repeated,species_rat,147,tissue_whole body,tissue_testis,11,tissue_liver,1301
111,False,-12.239404396702264,-3.389144611864888,1.6515059898468325,False,19.82612195548424,False,0.0060935848001243,0,12.948053625,-30.8805249452015,False,True,False,66.95833333333333,True,False,False,21.0,True,False,False,True,False,False,0.0054101816326531,False,0.8400357663279466,False,False,True,False,2.923076923076923,False,False,0.1936798815072366,False,2.72
112,False,-10.422672367720232,-3.818054106454633,0.873901021923275,True,22.98041837751344,False,0.0053242466385022,0,12.929527894736845,-4.113865053788294,False,True,False,66.49122807017544,True,False,False,24.0,False,False,False,True,False,False,0.0038434290865385,False,0.8113862481708867,False,False,True,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
113,False,-10.422672367720232,-3.818054106454633,0.873901021923275,False,22.98041837751344,False,0.0053242466385022,0,12.929527894736845,-4.113865053788294,False,True,False,66.49122807017544,True,False,False,24.0,True,False,False,True,False,False,0.0038434290865385,False,0.8113862481708867,False,False,True,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
114,False,-9.066311699133044,-4.243637640306338,1.1883188610412956,True,26.13471491013583,False,0.0045135036269188,0,12.916054636363636,2.1451819906282137,False,True,False,66.15151515151516,True,False,False,27.0,False,False,False,True,False,False,0.0028892569444444,False,0.779839301851847,False,False,True,False,3.263157894736842,False,False,0.1674738963305137,False,3.3378684807256236
115,False,-9.066311699133044,-4.243637640306338,1.1883188610412956,False,26.13471491013583,False,0.0045135036269188,0,12.916054636363636,2.1451819906282137,False,True,False,66.15151515151516,True,False,False,27.0,True,False,False,True,False,False,0.0028892569444444,False,0.779839301851847,False,False,True,False,3.263157894736842,False,False,0.1674738963305137,False,3.3378684807256236
116,False,-8.016914637254597,-4.666831821365301,1.0181819645236272,True,29.28901143264356,False,0.0040697446982477,0,12.90581496,2.5573246992422094,False,True,False,65.89333333333333,True,False,False,30.0,False,False,False,True,False,False,0.002258537368421,False,0.7367315292169775,False,False,True,False,3.363636363636364,False,False,0.1577271917264578,False,3.6512345679012346
117,False,-8.016914637254597,-4.666831821365301,1.0181819645236272,False,29.28901143264356,False,0.0040697446982477,0,12.90581496,2.5573246992422094,False,True,False,65.89333333333333,True,False,False,30.0,True,False,False,True,False,False,0.002258537368421,False,0.7367315292169775,False,False,True,False,3.363636363636364,False,False,0.1577271917264578,False,3.6512345679012346
119,False,-64.63020030960155,-2.059072821365301,1.1851704930253,False,29.173696148472462,False,0.0040697446982477,0,12.555650320000002,2.5573246992422107,False,True,False,67.45333333333333,True,False,False,30.0,True,False,False,True,False,False,-0.019427145,False,0.7892789781753358,False,False,True,False,3.12,False,False,0.1571415393416638,False,3.6512345679012346
120,False,-55.12392655796408,-3.4280628213653075,0.8575776661919298,True,29.17804367194345,False,0.0040632808658484,0,12.52197392,-35.41908155075787,False,True,False,63.45333333333333,True,False,False,30.0,False,False,False,True,False,False,0.0265740218181818,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796967,False,3.6512345679012346
121,False,-55.12392655796408,-3.4280628213653075,0.8575776661919298,False,29.17804367194345,False,0.0040632808658484,0,12.52197392,-35.41908155075787,False,True,False,63.45333333333333,True,False,False,30.0,True,False,False,True,False,False,0.0265740218181818,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796967,False,3.6512345679012346
122,False,35.27415012155823,-3.4280628213652973,1.341167738899944,True,29.173696148472462,False,0.0041081321211271,0,12.50453496,8.105361824242168,False,True,False,63.733333333333334,True,False,False,30.0,False,False,False,True,False,False,0.002258537368421,False,0.7723624608333641,False,False,True,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
123,False,35.27415012155823,-3.4280628213652973,1.341167738899944,False,29.173696148472462,False,0.0041081321211271,0,12.50453496,8.105361824242168,False,True,False,63.733333333333334,True,False,False,30.0,True,False,False,True,False,False,0.002258537368421,False,0.7723624608333641,False,False,True,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
124,False,20.465160989855107,-3.4280628213653017,1.225110951702757,True,29.17776612910663,False,0.0039431634344748,0,12.52550184,42.53591004357464,False,True,False,63.85333333333333,True,False,False,30.0,False,False,False,True,False,False,0.0023149899999999,False,0.8538804796695666,False,False,True,False,3.44,False,False,0.1547860246589512,False,3.6512345679012346
126,False,-7.535079751872199,-3.4280628213652977,1.3032399280984277,True,29.177766129106622,False,0.0049085239202202,0,12.52550184,-20.038504606899444,False,True,False,63.85333333333333,True,False,False,30.0,False,False,False,True,False,False,-0.0257386327272727,False,0.8267078067241658,False,False,True,False,3.44,False,False,0.1547860246589514,False,3.6512345679012346
128,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,True,29.178043671943456,False,0.0045238548394091,0,12.525501840000002,28.47503190372915,False,True,False,63.85333333333333,True,False,False,30.0,False,False,False,True,False,False,0.0296501672727273,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
129,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,False,29.178043671943456,False,0.0045238548394091,0,12.525501840000002,28.47503190372915,False,True,False,63.85333333333333,True,False,False,30.0,True,False,False,True,False,False,0.0296501672727273,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
132,False,-12.239404396702264,-3.389144611864888,1.6515059898468325,True,19.82612195548424,False,0.0060935848001243,1,12.948053625,-30.8805249452015,False,True,False,66.95833333333333,True,False,False,21.0,False,False,False,True,False,False,0.0054101816326531,False,0.8400357663279466,False,False,True,False,2.923076923076923,False,False,0.1936798815072366,False,2.72
133,False,-12.239404396702264,-3.389144611864888,1.6515059898468325,False,19.82612195548424,False,0.0060935848001243,1,12.948053625,-30.8805249452015,False,True,False,66.95833333333333,True,False,False,21.0,True,False,False,True,False,False,0.0054101816326531,False,0.8400357663279466,False,False,True,False,2.923076923076923,False,False,0.1936798815072366,False,2.72
136,False,-9.066311699133044,-4.243637640306338,1.1883188610412956,True,26.13471491013583,False,0.0045135036269188,1,12.916054636363636,2.1451819906282137,False,True,False,66.15151515151516,True,False,False,27.0,False,False,False,True,False,False,0.0028892569444444,False,0.779839301851847,False,False,True,False,3.263157894736842,False,False,0.1674738963305137,False,3.3378684807256236
137,False,-9.066311699133044,-4.243637640306338,1.1883188610412956,False,26.13471491013583,False,0.0045135036269188,1,12.916054636363636,2.1451819906282137,False,True,False,66.15151515151516,True,False,False,27.0,True,False,False,True,False,False,0.0028892569444444,False,0.779839301851847,False,False,True,False,3.263157894736842,False,False,0.1674738963305137,False,3.3378684807256236
140,False,-64.63020030960155,-2.059072821365301,1.1851704930253,True,29.173696148472462,False,0.0040697446982477,1,12.555650320000002,2.5573246992422107,False,True,False,67.45333333333333,True,False,False,30.0,False,False,False,True,False,False,-0.019427145,False,0.7892789781753358,False,False,True,False,3.12,False,False,0.1571415393416638,False,3.6512345679012346
142,False,-55.12392655796408,-3.4280628213653075,0.8575776661919298,True,29.17804367194345,False,0.0040632808658484,1,12.52197392,-35.41908155075787,False,True,False,63.45333333333333,True,False,False,30.0,False,False,False,True,False,False,0.0265740218181818,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796967,False,3.6512345679012346
143,False,-55.12392655796408,-3.4280628213653075,0.8575776661919298,False,29.17804367194345,False,0.0040632808658484,1,12.52197392,-35.41908155075787,False,True,False,63.45333333333333,True,False,False,30.0,True,False,False,True,False,False,0.0265740218181818,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796967,False,3.6512345679012346
144,False,35.27415012155823,-3.4280628213652973,1.341167738899944,True,29.173696148472462,False,0.0041081321211271,1,12.50453496,8.105361824242168,False,True,False,63.733333333333334,True,False,False,30.0,False,False,False,True,False,False,0.002258537368421,False,0.7723624608333641,False,False,True,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
145,False,35.27415012155823,-3.4280628213652973,1.341167738899944,False,29.173696148472462,False,0.0041081321211271,1,12.50453496,8.105361824242168,False,True,False,63.733333333333334,True,False,False,30.0,True,False,False,True,False,False,0.002258537368421,False,0.7723624608333641,False,False,True,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
146,False,20.465160989855107,-3.4280628213653017,1.225110951702757,True,29.17776612910663,False,0.0039431634344748,1,12.52550184,42.53591004357464,False,True,False,63.85333333333333,True,False,False,30.0,False,False,False,True,False,False,0.0023149899999999,False,0.8538804796695666,False,False,True,False,3.44,False,False,0.1547860246589512,False,3.6512345679012346
147,False,20.465160989855107,-3.4280628213653017,1.225110951702757,False,29.17776612910663,False,0.0039431634344748,1,12.52550184,42.53591004357464,False,True,False,63.85333333333333,True,False,False,30.0,True,False,False,True,False,False,0.0023149899999999,False,0.8538804796695666,False,False,True,False,3.44,False,False,0.1547860246589512,False,3.6512345679012346
149,False,-7.535079751872199,-3.4280628213652977,1.3032399280984277,False,29.177766129106622,False,0.0049085239202202,1,12.52550184,-20.038504606899444,False,True,False,63.85333333333333,True,False,False,30.0,True,False,False,True,False,False,-0.0257386327272727,False,0.8267078067241658,False,False,True,False,3.44,False,False,0.1547860246589514,False,3.6512345679012346
150,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,True,29.178043671943456,False,0.0045238548394091,1,12.525501840000002,28.47503190372915,False,True,False,63.85333333333333,True,False,False,30.0,False,False,False,True,False,False,0.0296501672727273,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
151,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,False,29.178043671943456,False,0.0045238548394091,1,12.525501840000002,28.47503190372915,False,True,False,63.85333333333333,True,False,False,30.0,True,False,False,True,False,False,0.0296501672727273,False,0.8267078067241658,False,False,True,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
174,False,-8.016914637254597,-4.666831821365301,1.0181819645236272,False,29.28901143264356,False,0.0040697446982477,1,12.90581496,2.5573246992422094,False,True,True,65.89333333333333,True,False,False,30.0,True,False,True,False,False,False,0.002258537368421,False,0.7367315292169775,False,False,False,False,3.363636363636364,False,False,0.1577271917264578,False,3.6512345679012346
175,False,-8.016914637254597,-4.666831821365301,1.0181819645236272,True,29.28901143264356,False,0.0040697446982477,1,12.90581496,2.5573246992422094,False,True,True,65.89333333333333,True,False,False,30.0,False,False,True,False,False,False,0.002258537368421,False,0.7367315292169775,False,False,False,False,3.363636363636364,False,False,0.1577271917264578,False,3.6512345679012346
176,False,-14.789183315075688,-2.955416121379514,0.0,False,16.671824296562214,False,0.0,1,12.975129692307693,-9.515060997495487,True,True,False,67.64102564102564,True,False,False,18.0,False,False,False,False,False,False,0.0209498928571429,False,0.8300677204059526,True,False,True,False,2.6,False,False,0.212118298978877,False,2.419753086419753
177,False,-16.69129581237331,-2.769966261401829,1.273691238834017,False,22.375344485847123,False,0.0026025926160981,1,12.942993056603772,2.6774621857865917,True,True,False,63.20754716981132,True,False,False,23.0,False,False,False,False,False,False,0.004888741020794,False,0.8197372116664486,True,False,True,False,3.066666666666667,False,False,0.1823590559377645,False,2.9219530949634756
178,False,-9.066311699133042,-4.243637640306337,1.1883188610412956,False,26.13471491013583,False,0.0045135036269188,1,12.916054636363638,2.145181990628187,True,True,False,66.15151515151516,True,False,False,27.0,False,False,False,False,False,False,0.0028892569444444,False,0.779839301851847,True,False,True,False,3.263157894736842,False,False,0.1674738963305139,False,3.3378684807256236
179,False,-19.94213372094326,-2.362036167020282,1.8542014870566776,False,19.221047881591662,False,0.0025260484445921,1,12.96595718181818,-21.646479010297224,True,True,False,63.04545454545455,True,False,False,20.0,False,False,False,False,False,False,0.0068593066666667,False,0.8524398460347834,True,False,True,False,2.8333333333333335,False,False,0.1978560830174196,False,2.6122448979591835
180,False,-10.422672367720232,-3.818054106454633,0.873901021923275,False,22.98041837751344,False,0.0053242466385022,1,12.929527894736845,-4.113865053788294,True,True,False,66.49122807017544,True,False,False,24.0,False,False,False,False,False,False,0.0038434290865385,False,0.8113862481708867,True,False,True,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
181,False,-14.32328029750538,-3.1790555883949985,1.0663226329348374,False,25.529641001596413,False,0.0026535458521492,1,12.92669593548387,2.896597590874419,True,True,False,63.32258064516129,True,False,False,26.0,False,False,False,False,False,False,0.0036857940828402,False,0.7850883347628149,True,False,True,False,3.2222222222222223,False,False,0.1699376027684819,False,3.2266666666666666
182,False,-8.016914637254597,-4.666831821365301,1.0181819645236272,False,29.28901143264356,False,0.0040697446982477,1,12.90581496,2.5573246992422094,True,True,False,65.89333333333333,True,False,False,30.0,False,False,False,False,False,False,0.002258537368421,False,0.7367315292169775,True,False,True,False,3.363636363636364,False,False,0.1577271917264578,False,3.6512345679012346
183,True,-11.121310033056655,-3.9994013834979745,0.9620675032710893,False,31.838234048984397,False,0.0026899410207571,1,12.90510225,2.9702587126280378,False,True,True,63.475,False,False,False,32.0,True,False,False,False,False,False,0.0023276785714285,False,0.6954434002924964,False,False,False,True,3.4166666666666665,False,False,0.15109261750313,False,3.8658777120315584
184,True,-11.121310033056655,-3.9994013834979745,0.9620675032710893,True,31.838234048984397,False,0.0026899410207571,1,12.90510225,2.9702587126280378,False,True,True,63.475,False,False,False,32.0,False,False,False,False,False,False,0.0023276785714285,False,0.6954434002924964,False,False,False,True,3.4166666666666665,False,False,0.15109261750313,False,3.8658777120315584
185,True,-16.69129581237331,-2.769966261401829,1.273691238834017,True,22.375344485847123,False,0.0026025926160981,1,12.942993056603772,2.6774621857865917,False,True,True,63.20754716981132,False,False,False,23.0,False,False,False,False,False,False,0.004888741020794,False,0.8197372116664486,False,False,False,True,3.066666666666667,False,False,0.1823590559377645,False,2.9219530949634756
186,True,-16.69129581237331,-2.769966261401829,1.273691238834017,False,22.375344485847123,False,0.0026025926160981,1,12.942993056603772,2.6774621857865917,False,True,True,63.20754716981132,False,False,False,23.0,True,False,False,False,False,False,0.004888741020794,False,0.8197372116664486,False,False,False,True,3.066666666666667,False,False,0.1823590559377645,False,2.9219530949634756
187,True,-12.52720508618528,-3.58894243190068,0.9929283584309953,True,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,True,63.40845070422535,False,False,False,29.0,False,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,True,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
188,True,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,True,63.40845070422535,False,False,False,29.0,True,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,True,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
191,False,-10.422672367720232,-3.818054106454633,0.873901021923275,False,22.98041837751344,False,0.0053242466385022,1,12.929527894736845,-4.113865053788294,True,True,False,66.49122807017544,False,False,False,24.0,False,False,False,True,False,True,0.0038434290865385,False,0.8113862481708867,False,True,False,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
192,False,-14.32328029750538,-3.1790555883949985,1.0663226329348374,False,25.529641001596413,False,0.0026535458521492,1,12.92669593548387,2.896597590874419,True,True,False,63.32258064516129,False,False,False,26.0,False,False,False,True,False,True,0.0036857940828402,False,0.7850883347628149,False,True,False,False,3.2222222222222223,False,False,0.1699376027684819,False,3.2266666666666666
193,False,-8.016914637254597,-4.666831821365301,1.0181819645236272,False,29.28901143264356,False,0.0040697446982477,1,12.90581496,2.5573246992422094,True,True,False,65.89333333333333,False,False,False,30.0,False,False,False,True,False,True,0.002258537368421,False,0.7367315292169775,False,True,False,False,3.363636363636364,False,False,0.1577271917264578,False,3.6512345679012346
194,False,-14.789183315075688,-2.955416121379514,0.0,False,16.671824296562214,False,0.0,1,12.975129692307693,-9.515060997495487,False,True,False,67.64102564102564,False,False,False,18.0,True,False,False,True,False,True,0.0209498928571429,False,0.8300677204059526,False,True,False,False,2.6,False,False,0.212118298978877,False,2.419753086419753
195,False,-14.789183315075688,-2.955416121379514,0.0,True,16.671824296562214,False,0.0,1,12.975129692307693,-9.515060997495487,False,True,False,67.64102564102564,False,False,False,18.0,False,False,False,True,False,True,0.0209498928571429,False,0.8300677204059526,False,True,False,False,2.6,False,False,0.212118298978877,False,2.419753086419753
196,True,-14.789183315075688,-2.955416121379514,0.0,False,16.671824296562214,True,0.0,0,12.975129692307693,-9.515060997495487,False,True,True,67.64102564102564,False,False,False,18.0,True,False,False,False,False,False,0.0209498928571429,False,0.8300677204059526,False,False,False,False,2.6,False,False,0.212118298978877,False,2.419753086419753
197,True,-14.789183315075688,-2.955416121379514,0.0,True,16.671824296562214,True,0.0,0,12.975129692307693,-9.515060997495487,False,True,True,67.64102564102564,False,False,False,18.0,False,False,False,False,False,False,0.0209498928571429,False,0.8300677204059526,False,False,False,False,2.6,False,False,0.212118298978877,False,2.419753086419753
198,False,-14.789183315075688,-2.955416121379514,0.0,False,16.671824296562214,False,0.0,1,12.975129692307693,-9.515060997495487,False,True,True,67.64102564102564,True,False,False,18.0,True,False,False,False,False,False,0.0209498928571429,False,0.8300677204059526,False,False,False,True,2.6,False,False,0.212118298978877,False,2.419753086419753
199,False,-14.789183315075688,-2.955416121379514,0.0,True,16.671824296562214,False,0.0,1,12.975129692307693,-9.515060997495487,False,True,True,67.64102564102564,True,False,False,18.0,False,False,False,False,False,False,0.0209498928571429,False,0.8300677204059526,False,False,False,True,2.6,False,False,0.212118298978877,False,2.419753086419753
202,False,-19.94213372094326,-2.362036167020282,1.8542014870566776,True,19.221047881591662,False,0.0025260484445921,1,12.96595718181818,-21.646479010297224,False,True,False,63.04545454545455,False,False,False,20.0,False,False,False,True,False,True,0.0068593066666667,False,0.8524398460347834,False,True,False,False,2.8333333333333335,False,False,0.1978560830174196,False,2.6122448979591835
203,False,38.10527735924818,-4.901891757967506,1.023481145458791,False,30.0984135049917,False,0.0036883379583733,1,12.854740444444444,2.995934640773735,True,True,False,68.91666666666667,False,False,False,31.0,False,False,False,True,False,True,-0.0189798975604115,False,0.8567522611352841,False,True,False,False,3.4285714285714284,False,False,0.1502027487921629,False,4.446124763705104
204,True,-10.422672367720232,-3.818054106454633,0.873901021923275,True,22.98041837751344,True,0.0053242466385022,1,12.929527894736845,-4.113865053788294,False,True,True,66.49122807017544,False,False,False,24.0,False,False,False,False,False,False,0.0038434290865385,False,0.8113862481708867,False,False,False,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
205,True,-10.422672367720232,-3.818054106454633,0.873901021923275,False,22.98041837751344,True,0.0053242466385022,1,12.929527894736845,-4.113865053788294,False,True,True,66.49122807017544,False,False,False,24.0,True,False,False,False,False,False,0.0038434290865385,False,0.8113862481708867,False,False,False,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
206,False,-10.422672367720232,-3.818054106454633,0.873901021923275,False,22.98041837751344,False,0.0053242466385022,1,12.929527894736845,-4.113865053788294,False,True,True,66.49122807017544,True,False,True,24.0,True,False,False,False,False,False,0.0038434290865385,False,0.8113862481708867,False,False,False,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
208,False,-10.422672367720232,-3.818054106454633,0.873901021923275,True,22.98041837751344,False,0.0053242466385022,1,12.929527894736845,-4.113865053788294,False,True,True,66.49122807017544,True,False,True,24.0,False,False,False,False,False,False,0.0038434290865385,False,0.8113862481708867,False,False,False,False,3.125,False,False,0.1792058173792448,False,3.017832647462277
213,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,True,63.40845070422535,True,False,True,29.0,True,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,False,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
215,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,True,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,True,63.40845070422535,True,False,True,29.0,False,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,False,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
217,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,True,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,True,63.40845070422535,True,False,False,29.0,False,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,True,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
218,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,True,63.40845070422535,True,False,False,29.0,True,False,False,False,False,False,0.0028877114546175,False,0.7391076838013807,False,False,False,True,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
220,False,-64.63020030960155,-2.059072821365301,1.1851704930253,False,29.173696148472462,False,0.0040697446982477,1,12.555650320000002,2.5573246992422107,True,True,False,67.45333333333333,False,False,False,30.0,False,False,False,True,False,True,-0.019427145,False,0.7892789781753358,False,True,False,False,3.12,False,False,0.1571415393416638,False,3.6512345679012346
221,False,-55.12392655796408,-3.4280628213653075,0.8575776661919298,False,29.17804367194345,False,0.0040632808658484,1,12.52197392,-35.41908155075787,True,True,False,63.45333333333333,False,False,False,30.0,False,False,False,True,False,True,0.0265740218181818,False,0.8267078067241658,False,True,False,False,3.32,False,False,0.1555550388796967,False,3.6512345679012346
222,False,35.27415012155823,-3.4280628213652973,1.341167738899944,False,29.173696148472462,False,0.0041081321211271,1,12.50453496,8.105361824242168,True,True,False,63.733333333333334,False,False,False,30.0,False,False,False,True,False,True,0.002258537368421,False,0.7723624608333641,False,True,False,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
223,False,20.465160989855107,-3.4280628213653017,1.225110951702757,False,29.17776612910663,False,0.0039431634344748,1,12.52550184,42.53591004357464,True,True,False,63.85333333333333,False,False,False,30.0,False,False,False,True,False,True,0.0023149899999999,False,0.8538804796695666,False,True,False,False,3.44,False,False,0.1547860246589512,False,3.6512345679012346
224,False,-7.535079751872199,-3.4280628213652977,1.3032399280984277,False,29.177766129106622,False,0.0049085239202202,1,12.52550184,-20.038504606899444,True,True,False,63.85333333333333,False,False,False,30.0,False,False,False,True,False,True,-0.0257386327272727,False,0.8267078067241658,False,True,False,False,3.44,False,False,0.1547860246589514,False,3.6512345679012346
225,False,-60.44234203965505,-3.4280628213653035,1.046550983389033,False,29.178043671943456,False,0.0045238548394091,1,12.525501840000002,28.47503190372915,True,True,False,63.85333333333333,False,False,False,30.0,False,False,False,True,False,True,0.0296501672727273,False,0.8267078067241658,False,True,False,False,3.32,False,False,0.1555550388796966,False,3.6512345679012346
226,False,-14.789183315075688,-2.955416121379514,0.0,False,16.671824296562214,False,0.0,1,12.975129692307693,-9.515060997495487,True,True,False,67.64102564102564,False,False,False,18.0,False,False,False,True,False,True,0.0209498928571429,False,0.8300677204059526,False,True,False,False,2.6,False,False,0.212118298978877,False,2.419753086419753
228,False,-9.066311699133044,-4.243637640306338,1.1883188610412956,False,26.13471491013583,False,0.0045135036269188,1,12.916054636363636,2.1451819906282137,True,True,False,66.15151515151516,False,False,False,27.0,False,False,False,True,False,True,0.0028892569444444,False,0.779839301851847,False,True,False,False,3.263157894736842,False,False,0.1674738963305137,False,3.3378684807256236
229,False,-19.94213372094326,-2.362036167020282,1.8542014870566776,False,19.221047881591662,False,0.0025260484445921,1,12.96595718181818,-21.646479010297224,True,True,False,63.04545454545455,False,False,False,20.0,False,False,False,True,False,True,0.0068593066666667,False,0.8524398460347834,False,True,False,False,2.8333333333333335,False,False,0.1978560830174196,False,2.6122448979591835
233,False,-12.239404396702264,-3.389144611864888,1.6515059898468325,False,19.82612195548424,False,0.0060935848001243,1,12.948053625,-30.8805249452015,True,True,False,66.95833333333333,False,False,False,21.0,False,False,False,True,False,True,0.0054101816326531,False,0.8400357663279466,False,True,False,False,2.923076923076923,False,False,0.1936798815072366,False,2.72
234,False,-11.121310033056655,-3.9994013834979745,0.9620675032710893,False,31.838234048984397,False,0.0026899410207571,1,12.90510225,2.9702587126280378,True,True,False,63.475,False,False,False,32.0,False,False,False,True,False,True,0.0023276785714285,False,0.6954434002924964,False,True,False,False,3.4166666666666665,False,False,0.15109261750313,False,3.8658777120315584
235,False,-11.121310033056655,-3.9994013834979745,0.9620675032710893,False,31.838234048984397,False,0.0026899410207571,1,12.90510225,2.9702587126280378,False,True,False,63.475,False,False,False,32.0,True,False,False,True,False,True,0.0023276785714285,False,0.6954434002924964,False,True,False,False,3.4166666666666665,False,False,0.15109261750313,False,3.8658777120315584
237,False,-16.69129581237331,-2.769966261401829,1.273691238834017,False,22.375344485847123,False,0.0026025926160981,1,12.942993056603772,2.6774621857865917,False,True,False,63.20754716981132,False,False,False,23.0,True,False,False,True,False,True,0.004888741020794,False,0.8197372116664486,False,True,False,False,3.066666666666667,False,False,0.1823590559377645,False,2.9219530949634756
240,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,True,True,False,63.40845070422535,False,False,False,29.0,False,False,False,True,False,True,0.0028877114546175,False,0.7391076838013807,False,True,False,False,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
241,False,-12.52720508618528,-3.58894243190068,0.9929283584309953,False,28.683937525686815,False,0.0026767064139906,1,12.91453047887324,2.972440483449576,False,True,False,63.40845070422535,False,False,False,29.0,True,False,False,True,False,True,0.0028877114546175,False,0.7391076838013807,False,True,False,False,3.3333333333333335,False,False,0.1597049230624392,False,3.549674438143247
244,False,23.45420257376081,-1.9402865883949985,1.1770872412301996,False,25.41432582043429,False,0.0026217286589746,1,12.44127658064516,26.208827158662913,True,True,False,60.70967741935484,False,False,False,26.0,False,False,False,True,False,True,0.0036857940828402,False,0.7912652323382777,False,True,False,False,2.9047619047619047,False,False,0.1687526892606298,False,3.2266666666666666
245,False,23.45420257376081,-1.9402865883949985,1.1770872412301996,False,25.41432582043429,False,0.0026217286589746,1,12.44127658064516,26.208827158662913,False,True,False,60.70967741935484,False,False,False,26.0,True,False,False,True,False,True,0.0036857940828402,False,0.7912652323382777,False,True,False,False,2.9047619047619047,False,False,0.1687526892606298,False,3.2266666666666666
246,False,-65.95951437933988,-1.9402865883949965,1.4770962123554885,False,25.418672235246703,False,0.0025807228528107,1,12.466639741935484,-9.23177549100625,True,True,False,60.854838709677416,False,False,False,26.0,False,False,False,True,False,True,0.0393598145956608,False,0.8567255565085433,False,True,False,False,3.1904761904761907,False,False,0.1674637456397373,False,3.2266666666666666
247,False,-65.95951437933988,-1.9402865883949965,1.4770962123554885,False,25.418672235246703,False,0.0025807228528107,1,12.466639741935484,-9.23177549100625,False,True,False,60.854838709677416,False,False,False,26.0,True,False,False,True,False,True,0.0393598145956608,False,0.8567255565085433,False,True,False,False,3.1904761904761907,False,False,0.1674637456397373,False,3.2266666666666666
253,False,35.27415012155823,-3.4280628213652973,1.341167738899944,False,29.173696148472462,False,0.0041081321211271,1,12.50453496,8.105361824242168,False,True,False,63.733333333333334,False,False,False,30.0,True,False,False,True,False,True,0.002258537368421,False,0.7723624608333641,False,True,False,False,3.08,False,False,0.1571415393416639,False,3.6512345679012346
255,False,-64.63020030960155,-2.059072821365301,1.1851704930253,False,29.173696148472462,False,0.0040697446982477,1,12.555650320000002,2.5573246992422107,False,True,False,67.45333333333333,False,False,False,30.0,True,False,False,True,False,True,-0.019427145,False,0.7892789781753358,False,True,False,False,3.12,False,False,0.1571415393416638,False,3.6512345679012346
